Lüptitz;3675.607;4287.199
Lunestedt;873.377;6497.297
Lünern;189.771;4395.777
Lünen Süd;17.64185;4471.41
Lünen Preußen;37.28955;4448.18
Lünen Hbf;31.75146;4479.422
Lüneburg-Westseite;1995.132;6298
Lüneburg Nord;1997.885;6302.652
Lüneburg Kurpark;1987.424;6276.789
Lüneburg;1996.443;6297.965
Lunden;1068.88;7489.773
Lülsdorf;-342.4072;3612.715
Luitpoldhütte;3104.047;2120.523
Luisenthal (Thür);2266.452;3573.535
Luisenthal (Saar);-475.8142;1860.254
Luisenstraße;805.4194;2173.875
Lührsbockel;1657.876;5947.828
Luhegrund;1705.979;6089.922
Luhe-Wildenau;3308.147;2273.469
Luhe;3319.021;2252.23
Luhdorf;1847.692;6380.891
Lügde;1221.125;4850.215
Ludwigsthal;4145.196;1713.324
Ludwigsstadt;2738.975;3240.563
Ludwigslust;2709.751;6410.34
Ludwigshöhe;2677.57;2140.93
Ludwigshafen-Rheingönheim;620.0601;2060.625
Oggersheim;601.0991;2110.828
Mundenheim;629.9966;2076.469
Ludwigshafen Hbf;637.7144;2095.66
Ludwigshafen;1088.176;244.25
Ludwigsfelde-Struveshof;3932.303;5332.98
Ludwigsfelde;3958.969;5314.973
Ludwigschorgast;2875.6;2839.094
Ludwigsburg;1184.466;1441.672
Ludwigsau-Friedlos;1571.438;3671.195
Lüdinghausen;-34.3689;4646.629
Ludersheim;2736.314;2022.297
Lüdersdorf (Meckl);2243.917;6950.512
Lüdenscheid-Brügge;52.19434;4024.492
Lüdenscheid;92.03833;4040.238
Luckenwalde;3898.646;5079.457
Lückenmühle;2909.634;3301.539
Luckenau;3204.105;3933.988
Luckau-Zöllmersdorf;4252.633;4840.172
Luckau-Uckro Süd;4224.099;4831.047
Luckau-Uckro;4221.909;4830.844
Luckau-Paserin;4239.333;4838.965
Luckau Zentrum;4294.674;4844.094
Luckaitztal;4505.935;4663.355
Lüchtringen;1343.424;4664.305
Lüchow;2504.299;5994.152
Lübz;3057.414;6574.664
Lübstorf;2640.04;6848.215
Lübs (bei Magdeburg);3063.986;4958.391
Lubolz;4361.835;4963.391
Lubmin Mitte;4086.306;7374.145
Lubmin Gbf;4098.684;7374.117
Lüblow (Meckl);2686.844;6493.84
Lübeck-Travemünde Strand;2279.441;7098.133
Lübeck-Travemünde Skandinavienkai;2265.349;7079.207
Lübeck-Travemünde Hafen;2273.54;7091.723
Lübeck-Schlutup;2227.175;7007.559
Lübeck-Kücknitz Roter Hahn;2242.391;7051.723
Lübeck-Dänischburg IKEA;2194.768;7037.293
Lübeck St Jürgen;2169.602;6959.32
Lübeck Skandinavienkai;2255.251;7056.719
Lübeck Konstinbahnhof;2170.135;7009.953
Lübeck Hochschulstadtteil;2160.579;6945.844
Lübeck Hgbf;2137.297;6974.355
Lübeck Hbf;2145.576;6986.117
Lübeck Hafen;2157.206;6997.805
Lübberstedt (Lüneburg);1788.383;6233.258
Lübberstedt;906.2095;6389.832
Lübbenau (Spreewald);4464.125;4859.234
Lübben-Neuendorf;4393.813;4905.48
Lübben Südbf;4408.331;4930.684
Lübben (Spreewald);4400.178;4942.41
Lübbecke (Westf);780.2964;5237.453
Lübars (Kr Burg);3187.511;5129.582
Loxstedt;819.1748;6537.973
Löwental;1426.589;76.02344
Löwenberg (Mark) Dorf;3841.008;5977.34
Löwenberg (Mark);3867.699;5973.813
Lottstetten;722.7651;34.30859
Lottschesee;4080.206;5899.57
Lotte (Kr Tecklenburg);319.3228;5226.969
Lossow;4847.822;5366.535
Lößnitz unt Bf;3683.886;3417.895
Lößnitz ob Bf;3701.583;3433.965
Loßburg-Rodt;644.3901;915.3203
Lössau;3086.582;3357.242
Lossa (Finne);2744.549;4052.195
Losheim;-582.1416;2147.004
Lörzenbach-Fahrenbach;879.8184;2271.855
Lorsch;734.042;2293.172
Lorsbach;636.5781;2800.648
Stetten;40.78271;14.29297
Haagen/Baden;58.20801;48.79688
Brombach b. Lörrach;69.46362;55.05469
Lörrach Hbf;45.66748;28.34375
Loreleyfelsen;3957.751;3332.723
Loreley;143.9014;2812.773
Lorchhausen;176.7144;2741.074
Lorch (Württ);1560.361;1337.984
Lorch (Rhein);201.3672;2723.332
Loppenhausen;2083.601;638.3594
Lonsee;1725.947;1059.488
Löningen Güterbahnhof;230.2847;5724.855
Löningen;212.3828;5722.945
Londorf;953.4038;3424.992
Lommatzsch;4058.596;4086.738
Lollar;837.8682;3393.273
Loitsch-Hohenleuben;3199.89;3532.609
Loiching;3574.862;1216.949
Lohsa;4804.905;4345.008
Lohr Bahnhof;1464.593;2678.488
Lohnweiler;37.60156;2276.055
Löhne (Westf) Pbf;853.4907;5115.859
Lohne (Oldb);527.9644;5640.172
Löhnberg;534.6167;3241.355
Lohmen;4548.721;3890.578
Lohhof;2963.277;801.4336
Lohheide;-571.2964;4373.453
Lohgarten-Roth;2574.929;1852.266
Löffingen;555.7163;323.8242
Löf;-62.55591;2940.832
Lödingsen;1597.027;4442.484
Lodersleben;2822.049;4224.32
Löcknitz;4510.79;6642.785
Lochham;2857.9;620.7148
Löcherberg;436.2036;935.5781
Lochau Werkbahnhof MUEG;3163.591;4285.492
Loburg;3163.456;5070.258
Lobstädt;3461.025;3991.43
Lobenstein (Thür);2924.011;3209.668
Löbejün;3049.143;4533.473
Löbau (Sachs);5019.023;4047.715
Listerscheid;244.5513;3910.629
Lissendorf;-649.6479;3054.332
Lispenhausen;1586.699;3776.391
Lippstadt Nord;587.8755;4540.898
Lippstadt;598.1929;4531.559
Lippelsdorf;2642.635;3283.109
Lippborg-Heintrop;378.6211;4522
Linz (Rhein);-170.7561;3320.34
Lintorf (Niederrhein);-465.5398;4179.824
Lintorf (Han);662.0928;5241.652
Linsenhofen;1324.36;1092.738
Linsburg;1268.682;5566.367
Linnich-Tetz;-831.4531;3779.055
Linnich-SIG Combibloc;-862.9651;3801.738
Linkenheim Süd;621.0786;1692.063
Linkenheim Friedrichstraße;619.0361;1697.016
Lingenfeld;575.7578;1845.77
Lingen (Ems);-89.55786;5488.125
Lindwedel;1516.134;5577.742
Lindow (Mark);3722.021;6040.348
Lindhorst (Schaumb-Lippe);1243.742;5290.16
Lindholm;967.5527;7962.914
Lindern;-909.6921;3817.867
Lindenholzhausen;432.8188;3094.289
Lindenberg (Prignitz);3149.411;6092.078
Lindenberg (Mark);4540.173;5246.109
Lindau-Reutin;1581.114;-45.98047
Lindau-Aeschach;1564.056;-40.99609
Lindau Hbf;1561.07;-55.125
Lindau (Anh);3179.973;4980.949
Lindach;1054.717;2024.758
Linda (Elster);3862.052;4812.141
Limmritz (Sachs);3882.965;3993.207
Limburgerhof;606.5659;2033.418
Limburg (Lahn) Süd;406.4053;3101.344
Limburg (Lahn);380.6104;3102.645
Limbach (Vogtl);3351.76;3376.184
Limbach (Saarlouis);-492.792;2109.973
Limbach (bei Homburg/Saar);-203.7834;1921.664
Lietzow (Rügen);3970.58;7750.559
Lieske;4615.247;4526.945
Liesborn;541.5054;4581.523
Lienen;349.7642;5068.848
Liederbach Süd;692.9834;2801.574
Liederbach;681.1157;2805.516
Liebschütz (Saale);2908.204;3355.293
Lieblos;1153.262;2902.367
Liebenwalde;4011.743;5955.277
Liebenthal (Prign);3316.978;6230.695
Liebenau (Bz Kassel);1240.585;4331.43
Lichterfeld;4356.186;4550.957
Lichtenthal;4153.967;1658.07
Lichtentanne (Thür);2807.425;3284.984
Lichtentanne (Sachs);3463.099;3505.633
Lichtenstein Hartensteiner Straße;3613.159;3565.484
Lichtenstein Gewerbegebiet;3609.742;3597.938
Lichtenstein Ernst-Schneller-Siedlung;3605.631;3585.234
Lichtenstein (Sachs);3606.235;3577.105
Lichtenhain an der Bergbahn;2558.217;3352.328
Lichtenfels;2519.001;2855.254
Lichtenberg (Erzgeb);4148.616;3698.398
Lichte (Thür) Ost;2613.878;3280.898
Lichte (Thür);2597.324;3271.398
Licherode;1452.235;3811.164
Lich (Oberhess);922.7153;3244.5
Leverkusen-Schlebusch;-342.9128;3836.234
Leverkusen-Rheindorf;-378.3638;3875.266
Leverkusen-Küppersteg;-361.2075;3852.203
Leverkusen Werkstätte;-342.3835;3856.344
Leverkusen Morsbroich;-334.7522;3838.055
Leverkusen Mitte;-359.3142;3835.98
Leverkusen Chempark Hp;-356.4875;3815.582
Leverkusen Bayerwerk;-369.4258;3821.367
Leutkirch;1805.871;259.3633
Leuthen (bei Cottbus);4681.53;4690.23
Leutesdorf (Rhein);-94.16357;3184.109
Leutershausen-Wiedersbach;2098.658;1899.465
Leutershausen OEG;801.4844;2113.949
Leutersdorf;5019.519;3888.641
Leuterschach;2234.732;178.957
Leutenberg;2782.506;3329.418
Leuna Werke Süd;3143.644;4170.359
Leuna Werke Nord;3139.803;4183.859
Leuna;3149.23;4194.199
Leun/Braunfels;601.6772;3273.949
Leuenberg;4350.686;5774.52
Leubsdorf (Sachs);3966.922;3645.125
Leubsdorf (Rhein);-163.7488;3296.484
Leubingen;2552.704;4034.539
Leuben (bei Riesa);4056.347;4050.723
Letzlingen;2730.619;5424.25
Letter;1481.893;5336.105
Lette (Kr Coesfeld);-198.6868;4792.164
Letschin;4666.154;5734.613
Letmathe Dechenhöhle;106.2856;4200.133
Letmathe;85.22021;4196.074
Lessingstraße;675.2456;2105.465
Leschede;-103.323;5350.82
Leopoldstal;1029.281;4723.18
Leopoldshafen Viermorgen;611.5186;1662.934
Leopoldshafen Leopoldstraße;613.0444;1670.891
Leopoldshafen Frankfurter Straße;616.7012;1675.434
Leonbronn;977.0781;1630.652
Leonberg;1051.958;1338.004
Lentföhrden;1634.009;6987.887
Lensahn;2281.765;7382.648
Lennestadt-Meggen;393.5332;3925.348
Lennestadt-Grevenbrück;362.9717;3945.289
Lennestadt-Altenhundem;398.7358;3903.375
Lenglern;1650.644;4441.219
Lenggries;2981.905;124.75
Lengerich-Hohne Pbf;282.9497;5094.074
Lengerich-Hohne Gbf;294.356;5087.199
Lengerich (Westf) Stadt;266.9077;5112.965
Lengerich (Westf);284.1953;5096.324
Lengenwang;2250.748;124.1719
Lengenfeld unterm Stein;1895.414;4029.016
Lengenfeld (Vogtl);3437.26;3364.004
Lengefeld-Rauenstein;4015.799;3568.41
Lengede-Broistedt;1953.467;5124.547
Lendringsen;232.2007;4248.891
Lendersdorf;-721.2417;3563.047
Lemwerder;789.7358;6194.684
Lemmie;1464.172;5215.328
Lemgo-Lüttfeld;986.2749;4920.32
Lemgo;976.4438;4920.547
Lemförde;614.2471;5408.488
Lembruch;628.1089;5477.914
Lembeck;-313.4307;4640.879
Leitstade;2327.311;6214.207
Leißling;3081.699;4030.633
Leisnig;3802.19;4036.27
Leipzig-Wahren Ubf;3348.359;4265.59
Leipzig-Wahren;3360.003;4259.891
Leipzig-Volkmarsdorf;3415.23;4228.613
Leipzig-Thekla;3436.602;4253.594
Leipzig-Stötteritz;3425.563;4199.859
Leipzig-Sellerhausen;3434.818;4223.363
Leipzig-Schönefeld;3442.941;4233.113
Leipzig-Rückmarsdorf;3333.374;4214.117
Leipzig-Plagwitz Gbf;3362.387;4196.445
Leipzig-Plagwitz;3363.112;4200.641
Leipzig-Paunsdorf;3446.253;4223.582
Leipzig-Mölkau;3459.421;4202.57
Leipzig-Möckern;3382.249;4242.605
Leipzig-Mockau;3411.434;4262.41
Leipzig-Miltitz;3316.833;4197.367
Leipzig-Lützschena;3338.406;4270.422
Leipzig-Lindenau;3362.073;4208.32
Leipzig-Liebertwolkwitz;3468.415;4156.625
Leipzig-Leutzsch;3350.292;4230.457
Leipzig-Knauthain;3356.682;4145.453
Leipzig-Kleinzschocher;3366.396;4180.18
Leipzig-Holzhausen;3461.461;4181.238
Leipzig-Heiterblick;3456.789;4251.723
Leipzig-Großzschocher;3359.764;4171.965
Leipzig-Gohlis;3397.862;4242.043
Leipzig-Engelsdorf;3461.764;4224.063
Leipzig-Connewitz;3409.009;4172.73
Leipzig-Anger-Crottendorf;3430.532;4209.027
Leipzig Wilhelm-Leuschner-Platz;3400.305;4210.891
Leipzig Werkstättenstraße;3456.072;4219.863
Leipzig Völkerschlachtdenkmal;3420.671;4191.5
Leipzig Slevogtstraße;3377.496;4251.66
Leipzig Olbrichtstraße;3384.08;4248.527
Leipzig Nord;3416.84;4245.414
Leipzig Miltitzer Allee;3325.148;4185.504
Leipzig Messe;3405.49;4279.754
Leipzig MDR;3408.644;4194.148
Leipzig Markt;3399.4;4217.375
Leipzig Karlsruher Straße;3334.623;4188.367
Leipzig Hbf (Tiefgleise);3402.895;4223.199
Leipzig Hbf;3403.962;4222.52
Leipzig Grünauer Allee;3350.619;4193.082
Leipzig Coppiplatz;3391.644;4246.391
Leipzig Berliner Straße;3409.922;4232.359
Leipzig Bayerischer Bahnhof;3404.815;4204.203
Leipzig Allee Center;3341.772;4190.359
Leipheim;1946.996;956.4531
Leingarten West;1126.348;1722.719
Leingarten Ost;1145.46;1720.734
Leingarten Mitte;1131.181;1722.582
Leingarten Bahnhof;1139.366;1721.875
Leinfelden;1154.287;1225.832
Leinefelde;1972.427;4225.547
Leimstruth;566.7578;3775.563
Leimbach-Kaiseroda;1894.369;3586.398
Leiferde (bei Gifhorn);2020.375;5413.754
Leichlingen;-347.8904;3924.48
Lehrte West;1699.847;5324.285
Lehrte Nord;1710.444;5325.5
Lehrte;1710.893;5321.652
Lehre (Braunschw);2199;5279.773
Lehrberg;2140.394;1957.363
Lehnshallig;890.6348;8036.133
Lehnitz;3926.448;5806.188
Lehnheim;1044.233;3346.789
Lehndorf (Kr Altenburg);3455.588;3772.109
Lehmen;-53.09814;3003.238
Legelshurst;248.5278;1075.34
Legefeld;2655.224;3728.992
Legden;-262.2097;4952.23
Leeste (bei Bremen);928.5532;6002.641
Leese-Stolzenau;1124.194;5463.613
Leer (Ostfriesl);24.4021;6274.164
Lebach-Jabach;-480.6289;2034.355
Lebach Süd;-459.9492;2029.219
Lebach;-469.9985;2035.594
Lavelsloh-Diepenau;870.8555;5369.383
Lauterecken-Grumbach;32.4436;2298.398
Lauterbach-Steinbach;3578.654;4041.43
Lauterbach Mole;3975.55;7595.66
Lauterbach (Rügen);3973.832;7598.59
Lauterbach (Hess) Süd;1322.841;3384.613
Lauterbach (Hess) Nord;1335.512;3389.473
Lauter (Sachs);3703.568;3371.266
Lautenbach (Baden);396.5073;1030.375
Lauta (Niederlausitz);4585.538;4404.719
Laußnitz;4454.201;4173.559
Laußig (bei Düben);3572.382;4448.59
Lausheim-Blumegg;668.1348;219.168
Lauscha (Thür);2582.134;3218.898
Laurenburg (Lahn);271.9019;3043.289
Laupheim West;1679.446;710.1094
Laupheim Stadt;1701.825;713.125
Lauingen;2099.788;1097.285
Lauffen (Neckar);1155.253;1645.898
Laufenmühle;1490.222;1433.57
Laufenburg (Baden) Ost;354.7905;-28.16797
Laufenburg (Baden);339.9326;-31.75781
Laufen (Oberbay);3978.136;450.0938
Laufach;1247.111;2684.938
Lauf West;2698.262;2142.199
Lauf (rechts Pegnitz);2697.665;2156.074
Lauf (links Pegnitz);2704.741;2149.863
Lauenstein (Sachs);4442.339;3657.664
Lauenstein (Han);1441.624;4992.098
Lauenförde-Beverungen;1320.504;4516.613
Lauenburg (Elbe);2093.187;6430.613
Lauenbrück;1425.89;6229.539
Laudenbach am Main;1178.854;2385.594
Laudenbach (Württ);1717.75;2071.473
Laudenbach (Bergstr);792.2661;2241.457
Lauda;1562.589;2191.324
Lauchringen West;530.0347;43.45703
Lauchringen;538.1299;40.87891
Lauchheim;1952.74;1422.895
Lauchhammer Süd;4369.007;4416.66
Lauchhammer;4342.432;4418.555
Laucherthal;1254.21;545.6172
Laucha (Unstrut);2918.792;4064.813
Laubenheim (Nahe);257.8457;2587.605
Laubendorf;2317.319;2124.93
Laubach-Müllenbach;-327.7395;2951.785
Lathen;-80.16968;5868.574
Langweid (Lech);2414.42;1010.391
Langwedel;1179.567;5984.598
Langsdorf (Oberhess);948.6973;3221.266
Langschede;149.0977;4322.859
Langquaid (bei Eggmühl);3292.077;1408.348
Langmeil (Pfalz);245.3267;2189.703
Langlau;2406.96;1708.715
Langhagen;3310.217;6821.883
Langerwehe;-813.8953;3614.492
Langeoog Hafen;55.96313;6826.539
Langeoog Bf;50.78198;6848.965
Langenzenn;2353.575;2129.09
Langenwolmsdorf Mitte;4641.944;3952.82
Langenwolmsdorf;4661.162;3951.223
Langenweddingen;2784.435;4976.957
Langenwang (Schwab);2011.628;-169.5508
Langensteinbach St. Barbara;682.8066;1461.672
Langensteinbach Schießhüttenäcker;683.5972;1472.777
Langensteinbach Bf;685.02;1466.84
Langenstein;2411.792;4759.789
Langenselbold;1090.417;2853.117
Langenschwarz;1481.229;3472.078
Langenprozelten;1522.497;2743.148
Langenorla West;2868.768;3529.242
Langenorla Ost;2879.34;3516.344
Langenneufnach;2241.478;754.0898
Langenlonsheim;259.8169;2571.152
Langenhorn (Schlesw);1013.852;7886.617
Langenhahn;279.5557;3331.09
Langenhagen-Kaltenweide;1549.217;5432.129
Langenhagen Pferdemarkt;1549.215;5401.063
Langenhagen Mitte;1543.02;5389.98
Langengrassau;4243.454;4814.008
Langenfeld (Rheinl)-Berghausen;-404.7881;3934.117
Langenfeld (Rheinl);-394.4817;3917.844
Langenfeld (Mittelfr);2139.904;2261.895
Langenfeld -Übergabebahnhof;-397.4302;3910.266
Langeneichstädt;2967.985;4206.5
Langendorf (Stralsd);3663.068;7534.105
Langendorf;3116.692;4026.742
Langenbuch;3099.184;3337.953
Langenbernsdorf;3372.895;3541.375
Langenbach (Oberbay);3159.077;975.4375
Langenau (Württ);1880.878;1003.168
Langenau (Sachs);4069.57;3701.258
Langenargen;1459.727;5
Langen (Hess);803.1025;2665.574
Langen (Han.);785.3682;6683.172
Langelsheim;1971.857;4827.277
Langeln (Holst);1615.922;6893.02
Langeland;1043.088;4642.402
Langebrück (Sachs);4433.854;4037.059
Langdorf;4091.06;1666.797
Lang Göns;812.5913;3227.258
Landsweiler-Reden;-317.6914;1969.285
Landsweiler Süd;-453.6357;2008.473
Landsweiler Nord;-456.0129;2017.895
Landstuhl;11.79834;2033.52
Landshut (Bay) Süd;3367.617;1078.965
Landshut (Bay) Hbf;3361.328;1104.582
Landsberg (Lech) Schule;2442.274;525.0938
Landsberg (Lech);2443.729;518.8398
Landsberg (bei Halle/Saale) Süd;3251.125;4393.09
Landsberg (bei Halle/Saale);3244.63;4424.023
Landl (Oberbay);3413.324;330.207
Landau (Pfalz) West;395.5337;1782.625
Landau (Pfalz) Süd;404.5928;1773.734
Landau (Pfalz) Hbf;412.2476;1785.016
Landau (Isar);3767.924;1273.625
Lancken;4030.384;7795.883
Lampertswalde;4310.452;4231.344
Lampertsmühle-Otterbach;131.2961;2103.109
Lampertheim;672.6343;2225.113
Lamerden;1278.62;4372.285
Lambsheim;530.1963;2132.043
Lambrecht (Pfalz);377.0835;1980.766
Lam;3998.688;1852.074
Lalendorf;3280.834;6901.613
Laineck;2925.721;2660.363
Lahr (Schwarzw);186.3574;835.3047
Lahntal-Sarnau;879.4565;3641.773
Lagerlechfeld;2418.863;669.2695
Lage (Lippe);913.0186;4886.473
Ladenburg;760.77;2089.613
Lachendorf;1893.668;5604.184
Laberweinting;3483.443;1387.504
Laaske;3094.799;6277.57
Laarwald;-468.4822;5614.91
Laage (Meckl);3241.731;7082.938
Laaber;3154.271;1678.348
Kyritz;3327.302;5998.289
Kyllburg;-671.5352;2747.543
Kyhna;3314.925;4403.184
KV-Terminal Köln Nord;-393.1392;3811.43
Kutzenhausen;2303.647;835.1172
Kutenholz;1255.697;6532.355
Küstrin-Kietz;4848.321;5677.418
Kusel;-99.85156;2170.332
Kurort Rathen (Kr Pirna);4613.233;3858.188
Kurort Oybin Niederdorf;5096.932;3788.699
Kurort Oybin;5092;3768.664
Kurort Oberwiesenthal;3870.211;3216.004
Kurort Kipsdorf;4343.837;3671.395
Kurort Jonsdorf;5064.255;3776.648
Kurort Altenberg (Erzgeb);4400.765;3632.508
Kürbitz;3227.15;3231.504
Küps;2669.266;2916.309
Kuppenheim;504.6372;1378.59
Kupfermühle;1923.493;6865.582
Küntrop;224.7793;4117.93
Künsebeck;625.104;4940.168
Kunersdorf;4629.087;4766.457
Kummersdorf Gut;4037.293;5094.891
Kummersdorf (bei Storkow);4374.285;5313.824
Kummerow (bei Stralsund);3576.349;7523.363
Külte-Wetterburg;1099.779;4226.047
Kulmbach;2802.206;2823.141
Küllstedt;1957.384;4095.332
Kühren;3718.573;4242.547
Kühnhausen;2433.887;3845.289
Kuhmühlen;1350.757;6337.465
Kuhfelde;2480.572;5783.559
Kuhbier;3123.701;6219.945
Küchwald;3802.421;3695.25
Kuchen;1641.304;1163.73
Kubschütz;4899.148;4112.402
Krupunder;1623.753;6696.297
Krumpa;3039.296;4144.73
Krummenerl;177.4282;3883.004
Krümmel;1981.986;6478.473
Krumhermsdorf;4702.483;3905.105
Krumbach (Schwab) Schule;2059.587;719.7422
Krumbach (Schwab);2057.243;733.9141
Kruft;-132.4016;3119.547
Krüden;2842.301;5973.422
Krottorf;2540.159;4892.914
Kröpelin;2875.837;7233.789
Kronweiler;-205.2554;2303.344
Kronskamp;3225.53;7098.215
Kronshagen;1753.942;7493.66
Kronberg Süd;713.1987;2865.359
Kronberg (Taunus);703.9019;2873.715
Kronach;2703.517;2965.43
Kromlau;4951.203;4527.652
Krölpa-Ranis;2846.297;3456.578
Krölpa (bei Auma);3078.319;3459.434
Krippen;4675.224;3813.766
Kriftel;674.7236;2764.93
Kriebitzsch;3389.961;3868.004
Kriebenau;3864.967;3920.258
Kreuztal-Littfeld;338.3804;3798.348
Kreuztal Gbf;348.2417;3727.32
Kreuztal;341.4023;3739.625
Kreuzstraße;3110.705;393.6641
Kreuzeck/Alpspitzbahn;2603.264;-116.9453
Kreuzbruch;4018.742;5918.527
Kreuzberg (Ahr);-384.8525;3254.395
Kreuzau Eifelstraße;-720.417;3530.297
Kreuzau;-722.0012;3535.773
Kreuz Konz;-697.3059;2371.117
Kretscham-Rothensehma;3877.851;3266.035
Kressbronn;1498.271;0.7539063
Krensitz;3451.422;4386.438
Kremperheide;1365.278;6989.344
Krempe;1366.041;6937.387
Kremmen;3776.506;5810.605
Kreimbach-Kaulbach;58.69336;2181.855
Kreiensen;1715.021;4735.289
Krefeld-Uerdingen;-584.4875;4215.883
Krefeld-Oppum;-615.3347;4177.16
Krefeld-Linn;-601.7163;4187.805
Krefeld-Hüls;-685.8733;4223.98
Krefeld-Hohenbudberg Chempark;-573.6724;4227.527
Krefeld Ost Hafen;-597.8794;4192.598
Krefeld Nord;-656.4609;4188.523
Krefeld Hbf;-645.1614;4174.391
Krefeld Forsthaus;-691.77;4151.094
Kredenbach;377.0366;3747.699
Krautheim (Jagst);1509.005;1988.863
Krauthausen;-762.1223;3678.098
Krauschwitz/Baierweiche;4992.811;4532.125
Krauschwitz (bei Teuchern);3128.887;3960.543
Krauchenwies;1227.4;472.5469
Kratzeburg;3667.228;6557.219
Kranichfeld;2601.634;3648.293
Kranenburg;-1017.06;4701.559
Krakow am See (Meckl);3206.547;6783.094
Krainhagen/Röhrkasten;1127.818;5178.52
Kraichtal;853.627;1659.98
Kraftsdorf;3112.5;3690.66
Kövenig;-300.656;2667.793
Kötzschau;3226.059;4169.082
Köttwitzsch;3678.923;3908.652
Köttewitz;4462.562;3835.605
Kottenheim;-196.926;3075.363
Kötschlitz;3255.135;4230.258
Kothmaißling;3763.658;1897.707
Köthen;3112.195;4662.465
Koserow;4321.319;7287.168
Korschenbroich;-689.6433;4030.922
Kornwestheim Rbf;1177.697;1411.16
Kornwestheim Pbf;1181.313;1407.895
Korntal Gymnasium;1131.444;1372.402
Korntal;1137.66;1367.832
Körle Ost;1420.627;3986.07
Körle;1408.9;3975.715
Kork;228.3;1084.5
Kordel;-651.7529;2516.34
Korbach Süd;965.1162;4084.844
Korbach;960.0469;4094.918
Köppern;795.8491;2974.898
Konz;-702.6277;2359.598
Konstanz-Wollmatingen;1161.35;95.55469
Konstanz-Petershausen;1179.143;87.05859
Konstanz-Fürstenberg;1169.466;91.82422
Konstanz;1182.478;69.88281
Könnern;2971.003;4570.605
Könitz (Thür);2807.058;3436.02
Königswinter;-227.4319;3444.035
Königstein (Taunus);669.8208;2871.273
Königstein (Sächs Schweiz);4627.58;3823.797
Königslutter;2285.806;5197.895
Königshütte (Harz);2265.048;4627.332
Königshofen (Kahl);1195.414;2738.277
Königshofen (Baden);1572.798;2171.43
Königsdahlum;1817.342;4883.195
Königschaffhausen;52.99951;611.7383
Königsbrück;4467.787;4187.93
Königsbronn;1870.295;1276.617
Königsborn;2934.826;5081.875
Königsbach (Baden);762.4497;1519.844
Königsbach (bei Kapellen-Stolzenfels);41.95581;3039.59
Königs Wusterhausen;4206.971;5324.523
Köndringen;158.1733;608.5977
Kömpel;127.0457;3665.23
Kölpinsee;4337.924;7277.254
Köln-Worringen;-456.5977;3863.609
Köln-Weiden West;-484.5754;3741.504
Köln-Vingst;-350.7739;3716.66
Köln-Sürth;-356.1802;3649.34
Köln-Stammheim (NE);-360.0247;3790.488
Köln-Stammheim;-353.4214;3793.879
Köln-Rodenkirchen;-363.3391;3679.68
Köln-Porz (Rhein) Hp;-311.4663;3669.945
Köln-Poll;-368.4392;3711
Köln-Nippes Pbf;-396.7534;3757.934
Köln-Nippes;-404.165;3780.516
Köln-Niehl Hafen;-368.8394;3772.699
Köln-Niehl;-380.6338;3785.535
Köln-Müngersdorf Technologiepark;-437.5144;3747.598
Köln-Mülheim;-344.7605;3756.469
Köln-Michaelshoven;-358.519;3666.242
Köln-Lövenich;-464.1335;3743.902
Köln-Longerich;-422.0078;3801.773
Köln-Kalk Nord;-345.7974;3740
Köln-Kalk;-352.3564;3727.902
Köln-Holweide;-328.1299;3775.488
Köln-Godorf Hafen;-374.5552;3627.238
Köln-Godorf;-373.6377;3633.355
Köln-Ehrenfeld;-411.1885;3751.219
Köln-Deutzerfeld;-363.2356;3740.043
Köln-Deutz Hafen;-372.1121;3716.039
Köln-Dellbrück;-304.7434;3781.348
Köln-Chorweiler Nord;-429.7725;3838.41
Köln-Chorweiler;-425.1719;3829.672
Köln-Buchforst;-352.2344;3751.27
Köln-Blumenberg;-435.9685;3847.23
Köln-Bickendorf;-433.0398;3761.234
Köln West;-401.4756;3743.555
Köln Volkhovener Weg;-428.1501;3816.73
Köln Trimbornstraße;-357.6914;3731.32
Köln Süd;-401.5669;3725.043
Köln Steinstraße;-317.6975;3687.164
Köln Siegstraße;-360.9805;3673.504
Köln Messe/Deutz (tief);-374.2554;3740.48
Köln Messe/Deutz;-372.0664;3737.688
Köln Heinrich-Lübke-Ufer;-367.4429;3689.777
Köln Hbf;-386.3606;3741.609
Köln Hansaring;-388.8264;3747.613
Köln Geldernstr/Parkgürtel;-398.9443;3774.383
Köln Frankfurter Straße;-316.7319;3708.402
Köln Eifeltor Umschlagbahnhof;-414.1597;3682.59
Köln Eifeltor;-404.5581;3705.738
Köln Bonntor;-385.8037;3710.539
Köln Bbf;-392.6648;3751.75
Köln Airport / Businesspark;-326.6653;3703.703
Kollnau;284.9473;566.7227
Kollmarsreute;220.0029;564.8789
Kölleda;2618.087;4008.82
Kolkwitz Süd;4664.556;4744.359
Kolkwitz;4673.802;4756.574
Kolbermoor;3340.736;329.9883
Kohlstetten;1297.104;894.5781
Kohlstatt;3438.84;73.75391
Kohlscheid;-1010.257;3638.484
Kohlenbissen;1809.569;5994.078
Köfering;3399.789;1532.098
Köditz;3076.003;3076.844
Kodersdorf;5176.304;4238.688
Kochel;2828.996;99.55469
Koblenz-Moselweiß;26.20996;3071.289
Koblenz-Lützel;47.66406;3091.313
Koblenz-Güls;16.35083;3058.266
Koblenz-Ehrenbreitstein;60.9165;3084.422
